time,t,T,s,i,open,close,high,low,volume,n
2026-01-03 05:00:00,1767416400000,1767416459999,DOGE,1m,0.14283,0.14281,0.14287,0.14281,19900.0,21
2026-01-03 05:01:00,1767416460000,1767416519999,DOGE,1m,0.14283,0.14283,0.14283,0.14283,509.0,1
2026-01-03 05:02:00,1767416520000,1767416579999,DOGE,1m,0.1429,0.14291,0.14291,0.1429,4019.0,3
2026-01-03 05:03:00,1767416580000,1767416639999,DOGE,1m,0.143,0.14305,0.14305,0.143,9930.0,3
2026-01-03 05:04:00,1767416640000,1767416699999,DOGE,1m,0.14314,0.14312,0.14314,0.14312,2849.0,2
2026-01-03 05:05:00,1767416700000,1767416759999,DOGE,1m,0.14301,0.14306,0.14306,0.143,118012.0,10
2026-01-03 05:06:00,1767416760000,1767416819999,DOGE,1m,0.14318,0.14319,0.14319,0.14317,188725.0,11
2026-01-03 05:07:00,1767416820000,1767416879999,DOGE,1m,0.14318,0.14318,0.14318,0.14318,5083.0,2
2026-01-03 05:08:00,1767416880000,1767416939999,DOGE,1m,0.14322,0.14322,0.14322,0.14322,290.0,1
2026-01-03 05:09:00,1767416940000,1767416999999,DOGE,1m,0.14322,0.14319,0.14322,0.14319,7333.0,6
2026-01-03 05:10:00,1767417000000,1767417059999,DOGE,1m,0.14308,0.14308,0.14308,0.14308,2280.0,3
2026-01-03 05:11:00,1767417060000,1767417119999,DOGE,1m,0.14325,0.14325,0.14325,0.14325,243.0,2
2026-01-03 05:12:00,1767417120000,1767417179999,DOGE,1m,0.14326,0.14325,0.14326,0.14325,7721.0,2
2026-01-03 05:13:00,1767417180000,1767417239999,DOGE,1m,0.14326,0.14323,0.14327,0.14323,1449.0,4
2026-01-03 05:14:00,1767417240000,1767417299999,DOGE,1m,0.14322,0.14312,0.14322,0.14312,18927.0,4
2026-01-03 05:15:00,1767417300000,1767417359999,DOGE,1m,0.14312,0.14309,0.14312,0.14309,758.0,4
2026-01-03 05:16:00,1767417360000,1767417419999,DOGE,1m,0.14307,0.14307,0.14307,0.14307,8736.0,3
2026-01-03 05:17:00,1767417420000,1767417479999,DOGE,1m,0.14306,0.14306,0.14306,0.14306,733.0,2
2026-01-03 05:18:00,1767417480000,1767417539999,DOGE,1m,0.14321,0.14321,0.14321,0.14321,147.0,1
2026-01-03 05:19:00,1767417540000,1767417599999,DOGE,1m,0.14321,0.14321,0.14321,0.14321,0.0,0
2026-01-03 05:20:00,1767417600000,1767417659999,DOGE,1m,0.14305,0.14307,0.14307,0.14305,263.0,2
2026-01-03 05:21:00,1767417660000,1767417719999,DOGE,1m,0.14306,0.14306,0.14306,0.14306,169.0,1
2026-01-03 05:22:00,1767417720000,1767417779999,DOGE,1m,0.14309,0.14308,0.14309,0.14308,232.0,2
2026-01-03 05:23:00,1767417780000,1767417839999,DOGE,1m,0.14308,0.14302,0.14309,0.14302,790.0,4
2026-01-03 05:24:00,1767417840000,1767417899999,DOGE,1m,0.14302,0.14302,0.14302,0.14302,133135.0,4
2026-01-03 05:25:00,1767417900000,1767417959999,DOGE,1m,0.14286,0.14285,0.14286,0.14285,32072.0,4
2026-01-03 05:26:00,1767417960000,1767418019999,DOGE,1m,0.14286,0.14274,0.14286,0.14273,28859.0,5
2026-01-03 05:27:00,1767418020000,1767418079999,DOGE,1m,0.14277,0.14277,0.14277,0.14277,9.0,1
2026-01-03 05:28:00,1767418080000,1767418139999,DOGE,1m,0.14268,0.1427,0.1427,0.14267,36006.0,7
2026-01-03 05:29:00,1767418140000,1767418199999,DOGE,1m,0.1427,0.1427,0.1427,0.1427,0.0,0
2026-01-03 05:30:00,1767418200000,1767418259999,DOGE,1m,0.14265,0.14261,0.14265,0.14261,2651.0,8
2026-01-03 05:31:00,1767418260000,1767418319999,DOGE,1m,0.14261,0.14252,0.14261,0.1425,326179.0,18
2026-01-03 05:32:00,1767418320000,1767418379999,DOGE,1m,0.14251,0.14275,0.14282,0.14251,67194.0,14
2026-01-03 05:33:00,1767418380000,1767418439999,DOGE,1m,0.14275,0.14275,0.14275,0.14275,0.0,0
2026-01-03 05:34:00,1767418440000,1767418499999,DOGE,1m,0.14257,0.14258,0.14259,0.14253,15523.0,5
2026-01-03 05:35:00,1767418500000,1767418559999,DOGE,1m,0.14244,0.14234,0.14244,0.14234,3283.0,2
2026-01-03 05:36:00,1767418560000,1767418619999,DOGE,1m,0.14226,0.14224,0.14226,0.1422,16771.0,11
2026-01-03 05:37:00,1767418620000,1767418679999,DOGE,1m,0.14218,0.14214,0.14218,0.14214,2559.0,2
2026-01-03 05:38:00,1767418680000,1767418739999,DOGE,1m,0.14227,0.14227,0.14228,0.14224,43174.0,11
2026-01-03 05:39:00,1767418740000,1767418799999,DOGE,1m,0.14227,0.14212,0.14227,0.14212,8473.0,5
2026-01-03 05:40:00,1767418800000,1767418859999,DOGE,1m,0.1422,0.14213,0.1422,0.14213,1140.0,2
2026-01-03 05:41:00,1767418860000,1767418919999,DOGE,1m,0.14229,0.14229,0.14229,0.14229,967.0,1
2026-01-03 05:42:00,1767418920000,1767418979999,DOGE,1m,0.14231,0.14249,0.14253,0.14231,13837.0,12
2026-01-03 05:43:00,1767418980000,1767419039999,DOGE,1m,0.14249,0.14241,0.14249,0.14241,1763.0,4
2026-01-03 05:44:00,1767419040000,1767419099999,DOGE,1m,0.14249,0.14249,0.14249,0.14249,4370.0,1
2026-01-03 05:45:00,1767419100000,1767419159999,DOGE,1m,0.14263,0.14265,0.14268,0.14263,1869.0,4
2026-01-03 05:46:00,1767419160000,1767419219999,DOGE,1m,0.1426,0.1426,0.1426,0.1426,719.0,1
2026-01-03 05:47:00,1767419220000,1767419279999,DOGE,1m,0.14266,0.14278,0.14278,0.14266,29183.0,9
2026-01-03 05:48:00,1767419280000,1767419339999,DOGE,1m,0.14284,0.14283,0.14285,0.14283,4892.0,8
2026-01-03 05:49:00,1767419340000,1767419399999,DOGE,1m,0.14289,0.14283,0.14289,0.14283,17801.0,5
2026-01-03 05:50:00,1767419400000,1767419459999,DOGE,1m,0.14283,0.14283,0.14283,0.14283,989.0,1
2026-01-03 05:51:00,1767419460000,1767419519999,DOGE,1m,0.14271,0.14271,0.14271,0.14271,800.0,2
2026-01-03 05:52:00,1767419520000,1767419579999,DOGE,1m,0.14275,0.14275,0.14275,0.14275,136.0,1
2026-01-03 05:53:00,1767419580000,1767419639999,DOGE,1m,0.14278,0.1428,0.1428,0.14278,362.0,2
2026-01-03 05:54:00,1767419640000,1767419699999,DOGE,1m,0.14279,0.14285,0.14285,0.14279,21265.0,3
2026-01-03 05:55:00,1767419700000,1767419759999,DOGE,1m,0.14279,0.14281,0.14281,0.14279,357.0,2
2026-01-03 05:56:00,1767419760000,1767419819999,DOGE,1m,0.14281,0.14281,0.14281,0.14281,203.0,1
2026-01-03 05:57:00,1767419820000,1767419879999,DOGE,1m,0.14288,0.14281,0.14289,0.14281,1537.0,4
2026-01-03 05:58:00,1767419880000,1767419939999,DOGE,1m,0.14283,0.14283,0.14283,0.14283,83.0,1
2026-01-03 05:59:00,1767419940000,1767419999999,DOGE,1m,0.14286,0.14287,0.14288,0.14286,4247.0,7
2026-01-03 06:00:00,1767420000000,1767420059999,DOGE,1m,0.14282,0.1428,0.14282,0.14279,3073.0,3
2026-01-03 06:01:00,1767420060000,1767420119999,DOGE,1m,0.14278,0.14289,0.14289,0.14273,39674.0,6
2026-01-03 06:02:00,1767420120000,1767420179999,DOGE,1m,0.14297,0.14295,0.14297,0.14295,2014.0,3
2026-01-03 06:03:00,1767420180000,1767420239999,DOGE,1m,0.14298,0.14298,0.14298,0.14298,963.0,1
2026-01-03 06:04:00,1767420240000,1767420299999,DOGE,1m,0.14292,0.14292,0.14292,0.14292,187.0,1
2026-01-03 06:05:00,1767420300000,1767420359999,DOGE,1m,0.1429,0.1429,0.1429,0.1429,112.0,1
2026-01-03 06:06:00,1767420360000,1767420419999,DOGE,1m,0.14302,0.14317,0.14317,0.14302,295113.0,6
2026-01-03 06:07:00,1767420420000,1767420479999,DOGE,1m,0.1432,0.14319,0.1432,0.14319,4209.0,2
2026-01-03 06:08:00,1767420480000,1767420539999,DOGE,1m,0.14327,0.14331,0.14336,0.14326,569443.0,28
2026-01-03 06:09:00,1767420540000,1767420599999,DOGE,1m,0.14332,0.14332,0.14332,0.14332,106.0,1
2026-01-03 06:10:00,1767420600000,1767420659999,DOGE,1m,0.14334,0.14358,0.14358,0.14334,4197.0,7
2026-01-03 06:11:00,1767420660000,1767420719999,DOGE,1m,0.14365,0.14366,0.14366,0.14365,581.0,2
2026-01-03 06:12:00,1767420720000,1767420779999,DOGE,1m,0.14364,0.14364,0.14364,0.14364,696.0,1
2026-01-03 06:13:00,1767420780000,1767420839999,DOGE,1m,0.14371,0.14371,0.14371,0.14371,359.0,1
2026-01-03 06:14:00,1767420840000,1767420899999,DOGE,1m,0.14371,0.14377,0.14377,0.14371,76707.0,15
2026-01-03 06:15:00,1767420900000,1767420959999,DOGE,1m,0.14378,0.14378,0.14378,0.14378,1008.0,1
2026-01-03 06:16:00,1767420960000,1767421019999,DOGE,1m,0.14373,0.14359,0.14373,0.14359,85780.0,10
2026-01-03 06:17:00,1767421020000,1767421079999,DOGE,1m,0.14354,0.14347,0.14355,0.14347,98078.0,17
2026-01-03 06:18:00,1767421080000,1767421139999,DOGE,1m,0.14353,0.14353,0.14353,0.14353,145.0,1
2026-01-03 06:19:00,1767421140000,1767421199999,DOGE,1m,0.14346,0.14346,0.14346,0.14346,1241.0,1
2026-01-03 06:20:00,1767421200000,1767421259999,DOGE,1m,0.14339,0.14334,0.14339,0.14334,999.0,2
2026-01-03 06:21:00,1767421260000,1767421319999,DOGE,1m,0.14335,0.14335,0.14335,0.14335,58338.0,7
2026-01-03 06:22:00,1767421320000,1767421379999,DOGE,1m,0.14335,0.14335,0.14335,0.14335,0.0,0
2026-01-03 06:23:00,1767421380000,1767421439999,DOGE,1m,0.14329,0.14328,0.14329,0.14327,715.0,4
2026-01-03 06:24:00,1767421440000,1767421499999,DOGE,1m,0.1433,0.14328,0.1433,0.14327,478.0,4
2026-01-03 06:25:00,1767421500000,1767421559999,DOGE,1m,0.14328,0.14313,0.14328,0.14313,2409.0,8
2026-01-03 06:26:00,1767421560000,1767421619999,DOGE,1m,0.14327,0.14327,0.14327,0.14327,135.0,1
2026-01-03 06:27:00,1767421620000,1767421679999,DOGE,1m,0.14328,0.14328,0.14328,0.14328,135.0,1
2026-01-03 06:28:00,1767421680000,1767421739999,DOGE,1m,0.14324,0.14322,0.14324,0.14322,447.0,3
2026-01-03 06:29:00,1767421740000,1767421799999,DOGE,1m,0.14316,0.14317,0.14317,0.14316,243.0,2
2026-01-03 06:30:00,1767421800000,1767421859999,DOGE,1m,0.14309,0.14306,0.14309,0.14306,505.0,3
2026-01-03 06:31:00,1767421860000,1767421919999,DOGE,1m,0.14305,0.14305,0.14305,0.14305,252.0,2
2026-01-03 06:32:00,1767421920000,1767421979999,DOGE,1m,0.14305,0.14305,0.14305,0.14305,0.0,0
2026-01-03 06:33:00,1767421980000,1767422039999,DOGE,1m,0.14309,0.14326,0.14326,0.14309,11938.0,9
2026-01-03 06:34:00,1767422040000,1767422099999,DOGE,1m,0.14326,0.14326,0.14326,0.14326,498.0,2
2026-01-03 06:35:00,1767422100000,1767422159999,DOGE,1m,0.14317,0.14317,0.14317,0.14317,109.0,1
2026-01-03 06:36:00,1767422160000,1767422219999,DOGE,1m,0.14311,0.14303,0.14311,0.14303,1563.0,6
2026-01-03 06:37:00,1767422220000,1767422279999,DOGE,1m,0.14298,0.14283,0.14298,0.14283,2299.0,3
2026-01-03 06:38:00,1767422280000,1767422339999,DOGE,1m,0.14283,0.14293,0.14293,0.14283,1080.0,3
2026-01-03 06:39:00,1767422340000,1767422399999,DOGE,1m,0.14279,0.1426,0.1428,0.14257,36356.0,11
2026-01-03 06:40:00,1767422400000,1767422459999,DOGE,1m,0.14251,0.14252,0.14252,0.1425,26601.0,4
2026-01-03 06:41:00,1767422460000,1767422519999,DOGE,1m,0.14252,0.14214,0.14252,0.14203,86702.0,18
2026-01-03 06:42:00,1767422520000,1767422579999,DOGE,1m,0.1422,0.1422,0.1422,0.1422,270.0,1
2026-01-03 06:43:00,1767422580000,1767422639999,DOGE,1m,0.14211,0.14211,0.14211,0.14211,966.0,2
2026-01-03 06:44:00,1767422640000,1767422699999,DOGE,1m,0.1422,0.14174,0.1422,0.14173,68716.0,14
2026-01-03 06:45:00,1767422700000,1767422759999,DOGE,1m,0.1418,0.14188,0.142,0.1418,27672.0,11
2026-01-03 06:46:00,1767422760000,1767422819999,DOGE,1m,0.14193,0.14174,0.14193,0.14174,119361.0,13
2026-01-03 06:47:00,1767422820000,1767422879999,DOGE,1m,0.14188,0.14165,0.14188,0.14165,10846.0,3
2026-01-03 06:48:00,1767422880000,1767422939999,DOGE,1m,0.1416,0.14153,0.1416,0.14142,29688.0,4
2026-01-03 06:49:00,1767422940000,1767422999999,DOGE,1m,0.14147,0.1413,0.14155,0.1413,15390.0,7
2026-01-03 06:50:00,1767423000000,1767423059999,DOGE,1m,0.14138,0.14155,0.14156,0.14138,26764.0,7
2026-01-03 06:51:00,1767423060000,1767423119999,DOGE,1m,0.14158,0.14181,0.14185,0.14157,275040.0,23
2026-01-03 06:52:00,1767423120000,1767423179999,DOGE,1m,0.14177,0.14178,0.1418,0.14177,247205.0,14
2026-01-03 06:53:00,1767423180000,1767423239999,DOGE,1m,0.14185,0.14187,0.14192,0.14185,811366.0,31
2026-01-03 06:54:00,1767423240000,1767423299999,DOGE,1m,0.14183,0.14183,0.14183,0.14183,2500.0,1
2026-01-03 06:55:00,1767423300000,1767423359999,DOGE,1m,0.14187,0.14187,0.14187,0.14187,705.0,1
2026-01-03 06:56:00,1767423360000,1767423419999,DOGE,1m,0.14187,0.14193,0.14197,0.14187,43081.0,5
2026-01-03 06:57:00,1767423420000,1767423479999,DOGE,1m,0.14187,0.14187,0.14187,0.14187,705.0,1
2026-01-03 06:58:00,1767423480000,1767423539999,DOGE,1m,0.14195,0.14199,0.142,0.14195,19830.0,4
2026-01-03 06:59:00,1767423540000,1767423599999,DOGE,1m,0.14201,0.14198,0.14202,0.14198,18558.0,3
2026-01-03 07:00:00,1767423600000,1767423659999,DOGE,1m,0.14196,0.142,0.14204,0.14196,6196.0,8
2026-01-03 07:01:00,1767423660000,1767423719999,DOGE,1m,0.14201,0.14208,0.14208,0.14201,6123.0,5
2026-01-03 07:02:00,1767423720000,1767423779999,DOGE,1m,0.14207,0.14212,0.14212,0.14204,30580.0,7
2026-01-03 07:03:00,1767423780000,1767423839999,DOGE,1m,0.14205,0.14196,0.14205,0.14196,5563.0,3
2026-01-03 07:04:00,1767423840000,1767423899999,DOGE,1m,0.14185,0.14182,0.14185,0.14179,22765.0,13
2026-01-03 07:05:00,1767423900000,1767423959999,DOGE,1m,0.14182,0.14182,0.14182,0.14182,0.0,0
2026-01-03 07:06:00,1767423960000,1767424019999,DOGE,1m,0.14182,0.14182,0.14182,0.14182,0.0,0
2026-01-03 07:07:00,1767424020000,1767424079999,DOGE,1m,0.14182,0.14182,0.14182,0.14182,0.0,0
2026-01-03 07:08:00,1767424080000,1767424139999,DOGE,1m,0.14173,0.14162,0.14174,0.14162,153987.0,7
2026-01-03 07:09:00,1767424140000,1767424199999,DOGE,1m,0.1417,0.14168,0.1417,0.14166,14983.0,4
2026-01-03 07:10:00,1767424200000,1767424259999,DOGE,1m,0.14176,0.14171,0.14176,0.14171,99604.0,19
2026-01-03 07:11:00,1767424260000,1767424319999,DOGE,1m,0.14167,0.14162,0.14167,0.14162,5000.0,3
2026-01-03 07:12:00,1767424320000,1767424379999,DOGE,1m,0.14153,0.14118,0.14153,0.14118,37912.0,10
2026-01-03 07:13:00,1767424380000,1767424439999,DOGE,1m,0.14118,0.14115,0.14118,0.14107,22479.0,10
2026-01-03 07:14:00,1767424440000,1767424499999,DOGE,1m,0.14116,0.14104,0.14116,0.14104,10861.0,5
2026-01-03 07:15:00,1767424500000,1767424559999,DOGE,1m,0.14101,0.14118,0.14118,0.14101,38046.0,18
2026-01-03 07:16:00,1767424560000,1767424619999,DOGE,1m,0.14107,0.14091,0.14107,0.14081,90959.0,23
2026-01-03 07:17:00,1767424620000,1767424679999,DOGE,1m,0.1409,0.14071,0.14091,0.1406,138576.0,31
2026-01-03 07:18:00,1767424680000,1767424739999,DOGE,1m,0.14071,0.14078,0.14078,0.14063,675.0,5
2026-01-03 07:19:00,1767424740000,1767424799999,DOGE,1m,0.14065,0.14044,0.14065,0.14025,78938.0,25
2026-01-03 07:20:00,1767424800000,1767424859999,DOGE,1m,0.14039,0.14008,0.14039,0.13999,79264.0,27
2026-01-03 07:21:00,1767424860000,1767424919999,DOGE,1m,0.14009,0.13981,0.14014,0.13918,1062364.0,82
2026-01-03 07:22:00,1767424920000,1767424979999,DOGE,1m,0.13971,0.13964,0.13971,0.13941,129841.0,40
2026-01-03 07:23:00,1767424980000,1767425039999,DOGE,1m,0.13965,0.13996,0.14019,0.13965,165454.0,40
2026-01-03 07:24:00,1767425040000,1767425099999,DOGE,1m,0.13997,0.14018,0.1403,0.13993,123839.0,26
2026-01-03 07:25:00,1767425100000,1767425159999,DOGE,1m,0.14007,0.1401,0.14016,0.14007,123125.0,20
2026-01-03 07:26:00,1767425160000,1767425219999,DOGE,1m,0.14015,0.14012,0.14015,0.1401,9476.0,5
2026-01-03 07:27:00,1767425220000,1767425279999,DOGE,1m,0.14003,0.1398,0.14003,0.1398,23247.0,10
2026-01-03 07:28:00,1767425280000,1767425339999,DOGE,1m,0.13977,0.13956,0.13977,0.13952,50179.0,19
2026-01-03 07:29:00,1767425340000,1767425399999,DOGE,1m,0.13975,0.13975,0.13975,0.13975,752.0,1
2026-01-03 07:30:00,1767425400000,1767425459999,DOGE,1m,0.13958,0.13961,0.13961,0.13908,317448.0,42
2026-01-03 07:31:00,1767425460000,1767425519999,DOGE,1m,0.13965,0.14004,0.14004,0.13965,7729.0,7
2026-01-03 07:32:00,1767425520000,1767425579999,DOGE,1m,0.13985,0.13968,0.13985,0.13961,513523.0,17
2026-01-03 07:33:00,1767425580000,1767425639999,DOGE,1m,0.13967,0.13958,0.13967,0.13958,187248.0,9
2026-01-03 07:34:00,1767425640000,1767425699999,DOGE,1m,0.13968,0.13977,0.13977,0.13968,88155.0,13
2026-01-03 07:35:00,1767425700000,1767425759999,DOGE,1m,0.13948,0.13993,0.13993,0.13948,17593.0,11
2026-01-03 07:36:00,1767425760000,1767425819999,DOGE,1m,0.13977,0.13998,0.14002,0.13977,35276.0,10
2026-01-03 07:37:00,1767425820000,1767425879999,DOGE,1m,0.13996,0.13992,0.13996,0.1399,31532.0,10
2026-01-03 07:38:00,1767425880000,1767425939999,DOGE,1m,0.13987,0.13982,0.13996,0.13982,58528.0,13
2026-01-03 07:39:00,1767425940000,1767425999999,DOGE,1m,0.13977,0.13987,0.1399,0.13977,2889.0,5
2026-01-03 07:40:00,1767426000000,1767426059999,DOGE,1m,0.14001,0.14028,0.14028,0.14001,10548.0,8
2026-01-03 07:41:00,1767426060000,1767426119999,DOGE,1m,0.1403,0.14033,0.14034,0.14026,19342.0,7
2026-01-03 07:42:00,1767426120000,1767426179999,DOGE,1m,0.14025,0.14024,0.14025,0.14012,4650.0,6
2026-01-03 07:43:00,1767426180000,1767426239999,DOGE,1m,0.14025,0.14024,0.1403,0.14023,25071.0,11
2026-01-03 07:44:00,1767426240000,1767426299999,DOGE,1m,0.14012,0.14019,0.14019,0.14008,13753.0,10
2026-01-03 07:45:00,1767426300000,1767426359999,DOGE,1m,0.14022,0.14036,0.14041,0.14022,36905.0,18
2026-01-03 07:46:00,1767426360000,1767426419999,DOGE,1m,0.14004,0.13985,0.14004,0.13985,2123.0,4
2026-01-03 07:47:00,1767426420000,1767426479999,DOGE,1m,0.1398,0.13993,0.13993,0.1398,32926.0,7
2026-01-03 07:48:00,1767426480000,1767426539999,DOGE,1m,0.13998,0.13999,0.13999,0.13995,2874.0,3
2026-01-03 07:49:00,1767426540000,1767426599999,DOGE,1m,0.13994,0.13998,0.14,0.13994,8519.0,5
2026-01-03 07:50:00,1767426600000,1767426659999,DOGE,1m,0.14006,0.14006,0.14006,0.14006,820.0,2
2026-01-03 07:51:00,1767426660000,1767426719999,DOGE,1m,0.14007,0.14,0.14007,0.13999,1306.0,4
2026-01-03 07:52:00,1767426720000,1767426779999,DOGE,1m,0.13992,0.13994,0.14001,0.1399,65170.0,10
2026-01-03 07:53:00,1767426780000,1767426839999,DOGE,1m,0.13989,0.13991,0.13991,0.13989,6053.0,3
2026-01-03 07:54:00,1767426840000,1767426899999,DOGE,1m,0.13997,0.14,0.14001,0.13997,8460.0,6
2026-01-03 07:55:00,1767426900000,1767426959999,DOGE,1m,0.13986,0.13986,0.13986,0.13986,1680.0,1
2026-01-03 07:56:00,1767426960000,1767427019999,DOGE,1m,0.13981,0.13986,0.13986,0.13981,622.0,4
2026-01-03 07:57:00,1767427020000,1767427079999,DOGE,1m,0.13987,0.13987,0.13987,0.13987,212.0,1
2026-01-03 07:58:00,1767427080000,1767427139999,DOGE,1m,0.13992,0.13992,0.13992,0.13992,154.0,1
2026-01-03 07:59:00,1767427140000,1767427199999,DOGE,1m,0.13994,0.13993,0.13994,0.13993,227.0,2
2026-01-03 08:00:00,1767427200000,1767427259999,DOGE,1m,0.13987,0.13981,0.13994,0.13978,19336.0,13
2026-01-03 08:01:00,1767427260000,1767427319999,DOGE,1m,0.13997,0.13998,0.13998,0.13997,55206.0,4
2026-01-03 08:02:00,1767427320000,1767427379999,DOGE,1m,0.13999,0.14001,0.14003,0.13994,21929.0,8
2026-01-03 08:03:00,1767427380000,1767427439999,DOGE,1m,0.14006,0.14027,0.14034,0.14004,59607.0,11
2026-01-03 08:04:00,1767427440000,1767427499999,DOGE,1m,0.14012,0.1398,0.14014,0.13979,25003.0,12
2026-01-03 08:05:00,1767427500000,1767427559999,DOGE,1m,0.13982,0.13978,0.13982,0.13978,10344.0,3
2026-01-03 08:06:00,1767427560000,1767427619999,DOGE,1m,0.13968,0.13963,0.13968,0.13963,5931.0,4
2026-01-03 08:07:00,1767427620000,1767427679999,DOGE,1m,0.13957,0.13937,0.13957,0.13937,34513.0,13
2026-01-03 08:08:00,1767427680000,1767427739999,DOGE,1m,0.13943,0.13948,0.13949,0.13936,39805.0,14
2026-01-03 08:09:00,1767427740000,1767427799999,DOGE,1m,0.13959,0.14,0.14,0.13958,13125.0,8
2026-01-03 08:10:00,1767427800000,1767427859999,DOGE,1m,0.14007,0.14008,0.14021,0.14006,14793.0,8
2026-01-03 08:11:00,1767427860000,1767427919999,DOGE,1m,0.14013,0.14013,0.14016,0.14013,5424.0,6
2026-01-03 08:12:00,1767427920000,1767427979999,DOGE,1m,0.14007,0.14029,0.14029,0.14007,5310.0,4
2026-01-03 08:13:00,1767427980000,1767428039999,DOGE,1m,0.14026,0.14019,0.14026,0.14018,10388.0,7
2026-01-03 08:14:00,1767428040000,1767428099999,DOGE,1m,0.14023,0.14022,0.14027,0.14021,9975.0,5
2026-01-03 08:15:00,1767428100000,1767428159999,DOGE,1m,0.14011,0.14014,0.14016,0.14003,11810.0,5
2026-01-03 08:16:00,1767428160000,1767428219999,DOGE,1m,0.14011,0.14021,0.14021,0.14011,1178.0,3
2026-01-03 08:17:00,1767428220000,1767428279999,DOGE,1m,0.14026,0.1403,0.1403,0.14025,1523.0,3
2026-01-03 08:18:00,1767428280000,1767428339999,DOGE,1m,0.14033,0.14055,0.14072,0.14033,746218.0,27
2026-01-03 08:19:00,1767428340000,1767428399999,DOGE,1m,0.14051,0.14051,0.14051,0.14051,10620.0,1
2026-01-03 08:20:00,1767428400000,1767428459999,DOGE,1m,0.14034,0.14019,0.14034,0.14013,31024.0,17
2026-01-03 08:21:00,1767428460000,1767428519999,DOGE,1m,0.14029,0.14029,0.14029,0.14029,7162.0,2
2026-01-03 08:22:00,1767428520000,1767428579999,DOGE,1m,0.14006,0.14,0.14006,0.14,17550.0,5
2026-01-03 08:23:00,1767428580000,1767428639999,DOGE,1m,0.14004,0.14003,0.14005,0.14003,74074.0,4
2026-01-03 08:24:00,1767428640000,1767428699999,DOGE,1m,0.14017,0.14013,0.14018,0.14013,25751.0,8
2026-01-03 08:25:00,1767428700000,1767428759999,DOGE,1m,0.14015,0.14018,0.14018,0.14014,3407.0,3
2026-01-03 08:26:00,1767428760000,1767428819999,DOGE,1m,0.1402,0.1402,0.1402,0.1402,2651.0,3
2026-01-03 08:27:00,1767428820000,1767428879999,DOGE,1m,0.14033,0.14035,0.14044,0.14033,29393.0,14
2026-01-03 08:28:00,1767428880000,1767428939999,DOGE,1m,0.14045,0.14032,0.14045,0.14024,21927.0,20
2026-01-03 08:29:00,1767428940000,1767428999999,DOGE,1m,0.14054,0.1405,0.14054,0.1405,1304.0,2
2026-01-03 08:30:00,1767429000000,1767429059999,DOGE,1m,0.14047,0.1403,0.14047,0.1403,65171.0,14
2026-01-03 08:31:00,1767429060000,1767429119999,DOGE,1m,0.14029,0.14055,0.14055,0.14029,8071.0,7
2026-01-03 08:32:00,1767429120000,1767429179999,DOGE,1m,0.14051,0.14047,0.14051,0.14039,31265.0,13
2026-01-03 08:33:00,1767429180000,1767429239999,DOGE,1m,0.14054,0.14096,0.14103,0.14051,26804.0,19
2026-01-03 08:34:00,1767429240000,1767429299999,DOGE,1m,0.14093,0.14088,0.14093,0.14075,94487.0,111
2026-01-03 08:35:00,1767429300000,1767429359999,DOGE,1m,0.14088,0.14067,0.14088,0.14063,282603.0,203
2026-01-03 08:36:00,1767429360000,1767429419999,DOGE,1m,0.14075,0.14069,0.14075,0.14065,36059.0,48
2026-01-03 08:37:00,1767429420000,1767429479999,DOGE,1m,0.14075,0.14081,0.14104,0.14071,126598.0,75
2026-01-03 08:38:00,1767429480000,1767429539999,DOGE,1m,0.14098,0.14096,0.1411,0.14094,37241.0,27
2026-01-03 08:39:00,1767429540000,1767429599999,DOGE,1m,0.14101,0.14114,0.14121,0.14101,42521.0,40
2026-01-03 08:40:00,1767429600000,1767429659999,DOGE,1m,0.14114,0.14119,0.14129,0.14109,24556.0,48
2026-01-03 08:41:00,1767429660000,1767429719999,DOGE,1m,0.14121,0.14113,0.14121,0.14111,102120.0,51
2026-01-03 08:42:00,1767429720000,1767429779999,DOGE,1m,0.14118,0.14122,0.14133,0.14117,43193.0,40
2026-01-03 08:43:00,1767429780000,1767429839999,DOGE,1m,0.14137,0.14123,0.14137,0.14123,51940.0,38
2026-01-03 08:44:00,1767429840000,1767429899999,DOGE,1m,0.14127,0.14128,0.14131,0.14127,18508.0,15
2026-01-03 08:45:00,1767429900000,1767429959999,DOGE,1m,0.14125,0.14124,0.14132,0.14124,17321.0,10
2026-01-03 08:46:00,1767429960000,1767430019999,DOGE,1m,0.14123,0.14116,0.14123,0.14114,24998.0,34
2026-01-03 08:47:00,1767430020000,1767430079999,DOGE,1m,0.14116,0.14116,0.14116,0.14116,0.0,0
2026-01-03 08:48:00,1767430080000,1767430139999,DOGE,1m,0.14112,0.14105,0.14112,0.14105,70715.0,71
2026-01-03 08:49:00,1767430140000,1767430199999,DOGE,1m,0.14102,0.14101,0.14102,0.14094,22423.0,15
2026-01-03 08:50:00,1767430200000,1767430259999,DOGE,1m,0.14103,0.14103,0.14103,0.14103,106.0,1
